receipt_id,receipt_date,receipt_time,store_id,product_id,quantity,unit_price,total_price,payment_type,cashier_id,custom_id
66,2019-04-19,12:24:29,3,54,1,12.39,12.39,Cash,7,0
67,2019-04-03,13:08:48,5,21,2,4.39,8.78,Credit Card,7,0
68,2019-04-09,10:35:11,3,31,2,13.82,27.64,Mobile Payment,1,481
68,2019-04-20,21:19:03,4,61,1,13.52,13.52,Mobile Payment,5,481
69,2019-04-23,06:42:30,5,38,2,6.13,12.26,Credit Card,1,733
70,2019-04-05,13:51:50,5,98,2,9.91,19.82,Credit Card,1,0
71,2019-04-01,22:55:41,3,22,4,8.54,34.16,Credit Card,1,307
72,2019-04-08,18:27:45,1,34,1,8.16,8.16,Credit Card,10,260
72,2019-04-07,18:56:14,5,52,3,7.57,22.71,Mobile Payment,3,260
73,2019-04-03,05:48:03,3,83,5,8.65,43.25,Mobile Payment,1,755
74,2019-04-02,18:25:33,5,47,4,8.26,33.04,Mobile Payment,5,601
75,2019-04-11,03:52:44,4,35,2,10.98,21.96,Cash,3,0
75,2019-04-27,08:00:08,4,100,2,5.57,11.14,Mobile Payment,8,0
76,2019-04-27,11:26:50,4,87,4,5.45,21.8,Cash,10,0
76,2019-04-12,04:59:54,2,12,5,6.42,32.1,Cash,7,0
77,2019-04-23,14:34:28,5,92,1,5.19,5.19,Credit Card,6,727
78,2019-04-15,18:56:11,4,91,5,6.61,33.05,Credit Card,8,0
78,2019-04-30,17:21:15,5,36,3,7.5,22.5,Cash,7,0
79,2019-04-26,16:59:33,3,94,5,11.71,58.55,Credit Card,10,0
80,2019-04-23,17:20:26,5,16,2,12.08,24.16,Credit Card,10,428
81,2019-04-14,14:02:12,4,49,5,10.6,53.0,Credit Card,2,0
82,2019-04-23,14:08:38,5,99,3,7.63,22.89,Credit Card,1,0
83,2019-04-13,07:50:36,3,41,2,8.65,17.3,Credit Card,2,90
84,2019-04-26,22:57:00,1,72,2,12.11,24.22,Mobile Payment,5,366
85,2019-04-07,07:52:08,2,90,2,8.73,17.46,Credit Card,6,0
86,2019-04-08,20:38:19,2,5,4,5.24,20.96,Credit Card,3,394
86,2019-04-30,09:58:54,4,78,2,13.22,26.44,Mobile Payment,10,394
87,2019-04-02,16:35:55,1,7,1,6.21,6.21,Credit Card,10,0
88,2019-04-26,02:21:29,3,98,2,10.21,20.42,Cash,9,0
89,2019-04-07,17:33:31,4,75,2,5.64,11.28,Credit Card,2,500
90,2019-04-16,01:16:29,4,75,2,3.55,7.1,Mobile Payment,8,440
91,2019-04-03,18:00:09,5,62,4,2.78,11.12,Mobile Payment,10,208
92,2019-04-15,21:13:51,3,95,2,5.07,10.14,Mobile Payment,7,438
92,2019-04-04,03:27:12,5,54,5,14.93,74.65,Credit Card,2,438
93,2019-04-13,16:36:32,1,9,2,9.13,18.26,Credit Card,8,0
94,2019-04-04,14:59:13,5,60,1,13.96,13.96,Cash,10,0
95,2019-04-02,07:02:44,1,33,3,13.94,41.82,Mobile Payment,4,0
96,2019-04-15,19:48:53,3,54,5,13.88,69.4,Mobile Payment,2,341
97,2019-04-18,11:09:03,1,94,4,12.41,49.64,Credit Card,1,0
98,2019-04-22,14:38:42,5,28,2,12.27,24.54,Mobile Payment,9,0
99,2019-04-04,20:24:55,2,44,5,2.37,11.85,Mobile Payment,5,0
100,2019-04-16,16:52:26,3,92,1,8.33,8.33,Mobile Payment,3,0
101,2019-04-25,10:01:14,1,39,4,2.1,8.4,Mobile Payment,3,0
102,2019-04-25,11:11:01,4,33,5,5.82,29.1,Credit Card,7,0
103,2019-04-17,15:03:43,3,36,2,12.4,24.8,Credit Card,5,86
104,2019-04-24,12:40:01,1,9,1,3.23,3.23,Mobile Payment,1,688
104,2019-04-22,18:05:01,1,60,1,12.09,12.09,Cash,8,688
104,2019-04-02,20:03:19,1,97,1,7.95,7.95,Cash,5,688
105,2019-04-02,19:02:51,5,56,2,8.9,17.8,Cash,9,0
106,2019-04-02,10:27:13,1,32,4,3.05,12.2,Mobile Payment,2,689
107,2019-04-25,23:36:31,3,7,2,3.24,6.48,Credit Card,8,224
108,2019-04-30,08:50:25,5,46,3,10.37,31.11,Cash,6,0
109,2019-04-25,04:40:38,1,70,5,12.57,62.85,Credit Card,7,0
110,2019-04-10,10:47:39,5,45,5,7.63,38.15,Cash,10,0
111,2019-04-13,22:41:21,4,87,3,5.25,15.75,Cash,3,0
112,2019-04-05,18:17:15,4,30,5,13.53,67.65,Mobile Payment,6,0
113,2019-04-10,17:28:46,4,21,1,2.31,2.31,Credit Card,1,709
114,2019-04-30,02:04:29,5,88,4,13.27,53.08,Credit Card,2,0
115,2019-04-22,02:56:46,3,1,4,6.4,25.6,Mobile Payment,7,287
116,2019-04-22,03:51:01,3,71,4,8.52,34.08,Cash,4,640
117,2019-04-29,18:06:58,3,17,2,2.29,4.58,Credit Card,3,0
118,2019-04-18,19:46:35,2,8,5,2.21,11.05,Credit Card,8,652
119,2019-04-08,05:37:15,3,2,2,2.21,4.42,Mobile Payment,9,700
120,2019-04-26,14:44:11,1,41,5,7.89,39.45,Credit Card,3,777
120,2019-04-19,01:47:39,2,94,2,12.09,24.18,Cash,2,777
121,2019-04-09,05:38:56,3,59,2,4.42,8.84,Cash,5,0
122,2019-04-10,22:55:44,2,14,1,11.69,11.69,Cash,1,0
122,2019-04-28,02:16:54,3,59,2,9.95,19.9,Cash,4,0
123,2019-04-10,09:09:22,2,98,2,10.71,21.42,Credit Card,5,0
124,2019-04-19,14:31:24,4,73,3,3.51,10.53,Credit Card,6,0
125,2019-04-26,02:10:35,4,71,2,9.67,19.34,Mobile Payment,9,64
126,2019-04-16,11:48:59,3,47,2,10.6,21.2,Mobile Payment,3,68
127,2019-04-06,09:13:41,4,57,4,11.36,45.44,Mobile Payment,5,0
128,2019-04-24,05:43:27,3,2,4,2.13,8.52,Cash,2,148
129,2019-04-25,08:08:36,2,36,1,2.12,2.12,Cash,7,264
130,2019-04-22,21:06:10,5,76,2,14.66,29.32,Credit Card,4,247
130,2019-04-21,17:57:02,3,41,2,7.59,15.18,Cash,6,247
131,2019-04-28,09:21:59,2,2,1,4.96,4.96,Cash,5,0
131,2019-04-27,18:22:49,2,75,4,12.56,50.24,Credit Card,8,0
132,2019-04-27,00:04:03,4,37,2,5.12,10.24,Mobile Payment,10,0
133,2019-04-10,21:14:21,1,95,1,7.34,7.34,Credit Card,10,486
134,2019-04-04,09:49:10,4,26,2,2.03,4.06,Cash,7,179
135,2019-04-07,03:10:14,3,14,1,6.34,6.34,Credit Card,9,0
136,2019-04-10,04:34:41,3,30,4,10.19,40.76,Mobile Payment,9,0
136,2019-04-15,02:26:56,1,92,5,3.43,17.15,Cash,3,0
137,2019-04-30,03:54:38,3,54,2,10.01,20.02,Mobile Payment,3,597
137,2019-04-06,09:33:32,5,84,4,2.93,11.72,Credit Card,5,597
138,2019-04-04,08:39:25,3,79,2,4.99,9.98,Mobile Payment,10,0
139,2019-04-04,00:16:56,1,46,4,7.89,31.56,Cash,6,0
139,2019-04-10,13:30:45,3,1,4,2.41,9.64,Mobile Payment,1,0
140,2019-04-29,22:56:28,3,63,2,8.36,16.72,Credit Card,3,411
141,2019-04-23,09:09:01,2,13,1,4.94,4.94,Cash,6,377
142,2019-04-21,19:05:24,5,5,3,8.46,25.38,Cash,4,0
143,2019-04-03,11:43:21,4,94,4,3.23,12.92,Credit Card,3,0
144,2019-04-18,14:52:15,4,39,4,11.78,47.12,Mobile Payment,6,0
145,2019-04-06,08:20:26,2,27,2,14.05,28.1,Credit Card,10,0
146,2019-04-11,06:45:00,4,94,1,7.1,7.1,Mobile Payment,7,0
147,2019-04-28,20:20:15,1,26,3,11.95,35.85,Credit Card,3,410
148,2019-04-25,08:43:30,1,82,3,8.96,26.88,Mobile Payment,6,0
148,2019-04-17,12:52:02,4,8,5,14.96,74.8,Credit Card,9,0
149,2019-04-15,03:55:02,2,97,1,4.91,4.91,Mobile Payment,5,0
149,2019-04-24,15:55:21,2,43,4,14.52,58.08,Mobile Payment,9,0
150,2019-04-24,07:39:41,4,84,5,8.01,40.05,Cash,3,0
151,2019-04-21,11:16:33,3,20,1,14.6,14.6,Mobile Payment,3,0
152,2019-04-15,06:50:07,3,11,4,11.06,44.24,Credit Card,10,0
153,2019-04-23,02:35:18,3,55,1,13.43,13.43,Mobile Payment,1,0
153,2019-04-03,15:39:46,2,19,3,9.87,29.61,Cash,6,0
154,2019-04-01,20:07:42,4,89,5,10.1,50.5,Mobile Payment,3,0
155,2019-04-25,16:29:29,1,83,5,11.33,56.65,Credit Card,1,0
156,2019-04-09,10:13:06,3,91,5,9.27,46.35,Cash,8,565
157,2019-04-28,19:56:01,3,52,1,4.14,4.14,Cash,2,0
157,2019-04-02,15:59:48,4,76,4,8.24,32.96,Cash,8,0
158,2019-04-13,09:05:35,2,62,4,3.82,15.28,Credit Card,1,653
159,2019-04-14,05:55:40,1,40,2,7.23,14.46,Credit Card,7,0
160,2019-04-30,14:30:23,4,76,3,7.65,22.95,Mobile Payment,2,0
161,2019-04-23,02:19:21,3,82,1,5.6,5.6,Cash,9,372
162,2019-04-03,01:32:05,5,28,1,9.14,9.14,Mobile Payment,1,587
162,2019-04-18,00:39:47,4,50,5,9.3,46.5,Cash,6,587
163,2019-04-08,06:39:36,1,34,2,8.98,17.96,Mobile Payment,1,0
164,2019-04-29,04:11:44,2,50,3,9.19,27.57,Cash,2,0
164,2019-04-24,21:02:54,1,93,4,11.56,46.24,Cash,1,0
165,2019-04-10,16:56:41,5,79,5,13.03,65.15,Cash,6,0
165,2019-04-30,00:50:12,5,76,2,8.92,17.84,Credit Card,9,0
166,2019-04-17,08:49:33,3,97,3,12.85,38.55,Credit Card,1,0
167,2019-04-14,20:59:11,3,49,3,13.36,40.08,Cash,7,758
168,2019-04-10,03:23:33,1,65,5,3.41,17.05,Cash,5,606
169,2019-04-13,20:04:43,1,40,4,2.44,9.76,Cash,2,0
170,2019-04-01,00:05:16,5,18,1,8.94,8.94,Cash,10,0
170,2019-04-01,13:24:31,1,7,3,3.6,10.8,Cash,10,0
171,2019-04-25,07:14:51,2,1,5,7.93,39.65,Credit Card,6,13
172,2019-04-17,07:08:27,2,26,5,10.12,50.6,Mobile Payment,7,0
173,2019-04-09,20:43:10,4,61,5,5.02,25.1,Cash,10,512
174,2019-04-06,08:21:24,4,91,4,9.94,39.76,Credit Card,4,245
175,2019-04-20,04:44:26,1,5,3,10.62,31.86,Cash,8,472
176,2019-04-08,16:43:08,3,35,2,10.2,20.4,Cash,10,711
177,2019-04-13,03:57:43,1,34,4,14.72,58.88,Mobile Payment,10,0
178,2019-04-29,10:15:21,1,87,1,12.17,12.17,Mobile Payment,1,0
179,2019-04-16,06:31:02,3,38,4,6.93,27.72,Mobile Payment,3,0
180,2019-04-01,11:50:24,2,2,2,13.84,27.68,Cash,2,421
180,2019-04-20,08:37:00,1,99,5,14.43,72.15,Mobile Payment,1,421
181,2019-04-25,01:47:36,5,70,2,2.9,5.8,Mobile Payment,1,28
182,2019-04-04,19:35:23,2,19,4,5.21,20.84,Credit Card,4,409
183,2019-04-02,17:01:42,4,58,3,11.47,34.41,Mobile Payment,10,67
184,2019-04-09,21:24:52,3,11,4,5.85,23.4,Mobile Payment,7,519
185,2019-04-18,00:57:28,5,98,4,7.64,30.56,Mobile Payment,5,273
185,2019-04-05,01:14:25,1,36,3,7.66,22.98,Mobile Payment,10,273
186,2019-04-29,03:02:46,4,30,1,11.49,11.49,Mobile Payment,8,543
187,2019-04-25,10:23:17,1,90,5,6.54,32.7,Credit Card,2,505
188,2019-04-24,03:33:50,4,92,5,3.81,19.05,Mobile Payment,7,0
189,2019-04-02,13:24:51,5,30,3,13.28,39.84,Credit Card,5,318
190,2019-04-12,17:30:02,4,42,4,10.76,43.04,Credit Card,2,707
190,2019-04-03,04:41:15,4,74,2,8.27,16.54,Cash,3,707
191,2019-04-26,04:58:14,4,31,2,9.67,19.34,Cash,9,683
192,2019-04-17,18:43:59,4,4,4,3.56,14.24,Mobile Payment,1,0
193,2019-04-12,18:54:09,2,71,2,2.99,5.98,Cash,4,240
194,2019-04-12,03:41:39,1,5,5,5.24,26.2,Credit Card,3,716
195,2019-04-30,05:33:08,5,21,2,13.62,27.24,Cash,7,0
196,2019-04-25,17:54:06,3,56,5,8.14,40.7,Mobile Payment,5,88
197,2019-04-30,06:57:06,5,9,1,4.04,4.04,Credit Card,3,0
198,2019-04-10,19:27:39,4,47,2,3.44,6.88,Credit Card,9,0
199,2019-04-30,14:20:10,1,89,2,2.9,5.8,Credit Card,3,0
199,2019-04-14,06:24:22,1,36,4,9.64,38.56,Mobile Payment,6,0
200,2019-04-02,15:02:21,4,22,1,10.74,10.74,Credit Card,10,59
200,2019-04-20,03:06:45,4,23,4,6.53,26.12,Cash,6,59
201,2019-04-01,17:03:12,2,34,3,11.71,35.13,Cash,8,0
202,2019-04-14,08:37:06,2,93,1,6.91,6.91,Credit Card,2,0
203,2019-04-20,10:53:32,5,56,5,12.68,63.4,Credit Card,10,235
203,2019-04-16,23:01:50,5,94,5,13.77,68.85,Cash,7,235
204,2019-04-29,03:46:09,1,30,1,9.53,9.53,Credit Card,10,721
205,2019-04-26,06:08:57,1,71,2,5.28,10.56,Mobile Payment,5,0
205,2019-04-18,13:17:12,1,40,5,9.4,47.0,Mobile Payment,4,0
206,2019-04-29,17:58:08,5,42,1,2.19,2.19,Credit Card,4,490
207,2019-04-10,18:43:45,4,82,2,4.86,9.72,Cash,9,0
208,2019-04-05,08:29:30,2,56,1,8.4,8.4,Cash,5,14
209,2019-04-19,19:23:57,1,98,2,11.92,23.84,Cash,7,767
209,2019-04-20,02:07:31,5,89,3,6.07,18.21,Cash,4,767
210,2019-04-03,03:22:36,3,1,1,10.14,10.14,Cash,5,0
211,2019-04-14,12:16:52,1,78,5,4.37,21.85,Cash,5,0
212,2019-04-20,04:54:27,2,5,2,7.05,14.1,Credit Card,9,456
212,2019-04-11,13:03:10,2,91,1,12.2,12.2,Cash,1,456
213,2019-04-30,11:04:27,4,55,2,2.33,4.66,Cash,9,0
213,2019-04-29,21:36:36,3,93,3,14.57,43.71,Cash,6,0
214,2019-04-08,10:39:45,1,18,2,13.62,27.24,Mobile Payment,8,0
215,2019-04-23,21:42:51,2,31,3,11.4,34.2,Cash,1,0
216,2019-04-20,00:12:24,3,8,1,14.14,14.14,Credit Card,6,169
217,2019-04-20,14:15:37,3,1,1,12.01,12.01,Credit Card,8,0
218,2019-04-12,00:05:16,5,72,5,6.68,33.4,Cash,7,0
219,2019-04-16,18:09:15,1,16,5,6.7,33.5,Cash,7,0
220,2019-04-01,05:34:23,5,86,2,3.81,7.62,Mobile Payment,4,192
221,2019-04-16,01:37:02,2,5,5,10.72,53.6,Cash,3,0
221,2019-04-23,17:32:25,3,97,1,9.88,9.88,Mobile Payment,4,0
222,2019-04-22,19:10:13,5,97,5,4.59,22.95,Cash,2,0
223,2019-04-12,16:08:30,3,20,1,6.71,6.71,Cash,1,708
223,2019-04-06,20:12:55,5,69,1,7.16,7.16,Cash,10,708
224,2019-04-11,17:00:57,5,59,2,13.39,26.78,Cash,1,600
225,2019-04-19,06:25:34,2,23,2,12.34,24.68,Mobile Payment,10,777
226,2019-04-19,13:34:33,4,56,3,3.52,10.56,Credit Card,6,376
227,2019-04-21,03:48:01,5,26,1,8.1,8.1,Mobile Payment,2,0
228,2019-04-09,16:29:33,1,3,3,10.27,30.81,Cash,9,416
229,2019-04-04,16:43:16,3,80,3,8.64,25.92,Credit Card,10,320
230,2019-04-14,05:34:45,2,72,4,5.75,23.0,Mobile Payment,10,194
231,2019-04-27,09:21:36,3,100,5,13.57,67.85,Cash,5,0
232,2019-04-25,13:15:16,2,97,3,2.21,6.63,Cash,2,0
233,2019-04-19,21:32:05,3,7,5,6.19,30.95,Credit Card,5,56
234,2019-04-11,11:15:46,2,98,1,8.42,8.42,Mobile Payment,5,0
235,2019-04-16,12:23:23,3,51,4,9.15,36.6,Cash,9,164
235,2019-04-07,21:04:54,3,72,3,13.24,39.72,Credit Card,1,164
235,2019-04-01,06:36:12,4,85,4,5.42,21.68,Mobile Payment,8,164
236,2019-04-08,16:18:46,4,83,3,14.58,43.74,Cash,7,0
237,2019-04-23,06:54:14,1,91,2,9.38,18.76,Mobile Payment,2,0
237,2019-04-27,13:38:37,1,57,5,13.23,66.15,Mobile Payment,3,0
238,2019-04-02,21:51:23,4,30,3,10.51,31.53,Mobile Payment,5,113
239,2019-04-04,18:36:41,2,100,3,4.33,12.99,Cash,3,0
240,2019-04-21,00:08:16,1,55,1,7.58,7.58,Cash,1,606
241,2019-04-14,18:32:27,2,45,3,2.6,7.8,Credit Card,4,0
241,2019-04-14,16:42:08,5,77,2,3.82,7.64,Mobile Payment,4,0
242,2019-04-13,17:25:06,5,18,3,11.86,35.58,Credit Card,1,80
243,2019-04-08,07:22:18,4,27,1,9.99,9.99,Credit Card,9,496
244,2019-04-30,08:03:10,2,74,4,14.95,59.8,Credit Card,10,0
245,2019-04-11,09:44:17,2,7,3,3.62,10.86,Credit Card,5,0
245,2019-04-30,02:08:13,5,61,1,3.33,3.33,Credit Card,9,0
246,2019-04-03,18:58:40,1,37,4,10.95,43.8,Credit Card,3,530
247,2019-04-16,02:22:28,1,15,4,13.8,55.2,Cash,2,168
247,2019-04-28,03:47:39,2,20,1,13.79,13.79,Mobile Payment,2,168
248,2019-04-09,04:26:11,1,96,4,13.84,55.36,Mobile Payment,6,479
249,2019-04-06,03:25:48,4,27,3,14.69,44.07,Credit Card,1,59
250,2019-04-09,03:52:32,5,43,2,13.7,27.4,Credit Card,2,483
250,2019-04-27,01:40:27,3,45,2,3.99,7.98,Mobile Payment,9,483
251,2019-04-27,23:19:03,2,44,5,9.85,49.25,Cash,4,0
251,2019-04-23,22:28:50,4,76,2,14.08,28.16,Cash,9,0
252,2019-04-05,19:07:45,2,48,3,6.69,20.07,Mobile Payment,4,0
252,2019-04-19,09:03:32,1,64,2,14.41,28.82,Credit Card,8,0
253,2019-04-09,17:39:29,3,56,4,4.05,16.2,Credit Card,10,0
253,2019-04-23,01:17:55,4,4,4,12.16,48.64,Cash,5,0
254,2019-04-18,00:43:56,4,67,4,10.13,40.52,Cash,1,437
255,2019-04-21,06:05:02,5,38,4,5.06,20.24,Mobile Payment,2,0
256,2019-04-16,19:29:57,1,30,5,4.65,23.25,Credit Card,10,0
257,2019-04-17,23:15:37,2,37,1,7.84,7.84,Mobile Payment,4,31
258,2019-04-11,07:27:56,3,35,1,10.5,10.5,Credit Card,3,0
259,2019-04-05,19:47:12,5,57,2,12.71,25.42,Credit Card,6,0
260,2019-04-26,21:21:22,2,65,2,5.23,10.46,Cash,1,176
261,2019-04-17,23:39:59,1,52,1,4.82,4.82,Credit Card,6,0
262,2019-04-23,15:14:40,4,81,3,5.91,17.73,Credit Card,7,0
263,2019-04-01,08:20:06,1,4,4,12.66,50.64,Credit Card,10,0
263,2019-04-17,02:49:49,4,32,2,2.2,4.4,Mobile Payment,4,0
264,2019-04-09,11:50:17,3,18,5,7.64,38.2,Cash,3,0
264,2019-04-18,01:07:08,5,64,4,8.47,33.88,Mobile Payment,5,0
265,2019-04-27,13:10:35,5,66,4,9.97,39.88,Credit Card,10,312
266,2019-04-17,10:54:14,2,33,1,3.93,3.93,Mobile Payment,9,612
267,2019-04-03,17:57:47,1,29,2,13.18,26.36,Credit Card,6,567
268,2019-04-14,07:46:11,5,95,3,14.33,42.99,Mobile Payment,10,0
269,2019-04-24,20:23:33,5,45,4,11.2,44.8,Credit Card,3,697
270,2019-04-30,04:02:55,5,92,2,5.77,11.54,Credit Card,2,0
271,2019-04-26,19:08:43,5,44,3,9.74,29.22,Mobile Payment,3,496
272,2019-04-03,20:02:04,2,81,4,5.73,22.92,Mobile Payment,7,62
273,2019-04-11,20:16:10,5,35,1,8.74,8.74,Mobile Payment,3,0
273,2019-04-24,12:33:00,4,24,1,10.22,10.22,Mobile Payment,6,0
274,2019-04-03,02:04:35,5,88,1,10.68,10.68,Credit Card,10,511
275,2019-04-28,10:46:38,1,73,1,2.4,2.4,Cash,9,0
275,2019-04-06,17:01:23,3,38,3,8.88,26.64,Mobile Payment,7,0
276,2019-04-23,07:15:43,3,13,3,4.62,13.86,Cash,1,0
277,2019-04-04,18:34:27,4,53,5,7.49,37.45,Cash,1,0
278,2019-04-21,07:42:22,2,71,2,5.32,10.64,Cash,8,388
279,2019-04-30,15:43:48,5,78,2,6.33,12.66,Cash,9,0
279,2019-04-21,05:59:19,4,27,3,14.07,42.21,Mobile Payment,10,0
280,2019-04-16,23:40:23,5,31,5,8.37,41.85,Mobile Payment,10,580
280,2019-04-24,20:41:17,2,93,5,7.25,36.25,Mobile Payment,1,580
281,2019-04-21,13:29:54,2,97,1,4.56,4.56,Cash,1,76
281,2019-04-19,11:52:59,5,12,2,7.97,15.94,Credit Card,10,76
282,2019-04-28,22:21:17,3,13,1,3.76,3.76,Mobile Payment,7,370
282,2019-04-02,01:40:00,1,81,1,10.92,10.92,Credit Card,10,370
283,2019-04-07,05:52:11,4,21,1,4.42,4.42,Mobile Payment,9,54
284,2019-04-07,20:37:11,1,80,4,12.93,51.72,Mobile Payment,2,0
285,2019-04-19,06:23:02,1,23,5,13.95,69.75,Cash,9,0
286,2019-04-27,13:59:54,5,12,1,11.04,11.04,Credit Card,7,0
286,2019-04-29,13:41:42,2,84,1,3.02,3.02,Cash,7,0
287,2019-04-10,03:44:56,3,61,2,2.94,5.88,Mobile Payment,9,214
288,2019-04-29,07:00:10,2,67,3,7.5,22.5,Mobile Payment,1,0
288,2019-04-23,15:06:23,3,65,2,11.66,23.32,Mobile Payment,9,0
288,2019-04-15,19:19:27,1,74,5,14.96,74.8,Cash,10,0
289,2019-04-30,20:58:06,5,63,4,13.51,54.04,Credit Card,8,0
289,2019-04-22,20:00:43,5,21,1,11.9,11.9,Mobile Payment,7,0
290,2019-04-13,09:43:09,2,12,3,14.5,43.5,Credit Card,3,0
291,2019-04-18,09:56:09,4,18,3,9.79,29.37,Cash,10,0
291,2019-04-06,06:48:38,5,4,5,14.13,70.65,Cash,4,0
291,2019-04-09,03:46:07,2,25,2,3.97,7.94,Credit Card,6,0
292,2019-04-27,07:53:00,3,57,4,2.54,10.16,Mobile Payment,10,0
293,2019-04-05,13:28:06,3,84,1,10.36,10.36,Cash,10,687
293,2019-04-19,03:35:01,4,74,2,2.75,5.5,Mobile Payment,10,687
294,2019-04-11,23:59:14,3,61,2,13.06,26.12,Cash,6,0
295,2019-04-17,20:58:27,4,38,2,11.8,23.6,Credit Card,1,789
296,2019-04-03,09:29:39,5,10,2,2.54,5.08,Credit Card,1,294
297,2019-04-26,14:10:27,3,95,1,13.24,13.24,Cash,3,464
298,2019-04-27,21:53:32,1,80,5,10.71,53.55,Credit Card,8,0
299,2019-04-30,14:44:30,5,92,1,3.99,3.99,Cash,3,83
300,2019-04-02,21:38:21,1,22,2,13.1,26.2,Credit Card,5,0
301,2019-04-24,10:37:20,2,51,4,2.3,9.2,Credit Card,7,0
302,2019-04-18,15:18:05,4,55,4,2.72,10.88,Cash,6,721
302,2019-04-14,16:03:25,3,65,5,8.82,44.1,Mobile Payment,10,721
303,2019-04-26,00:33:13,3,98,2,9.63,19.26,Mobile Payment,4,595
303,2019-04-20,12:06:43,4,89,5,13.22,66.1,Credit Card,4,595
304,2019-04-02,03:48:45,5,41,1,11.84,11.84,Credit Card,2,689
305,2019-04-04,16:30:49,2,46,3,2.97,8.91,Cash,4,0
306,2019-04-11,12:52:55,1,20,2,5.46,10.92,Cash,1,406
307,2019-04-12,03:02:42,5,82,1,7.06,7.06,Credit Card,6,663
308,2019-04-25,03:29:25,3,99,1,4.54,4.54,Mobile Payment,3,670
309,2019-04-24,04:25:21,5,51,3,10.29,30.87,Cash,2,272
310,2019-04-14,04:17:00,2,1,4,9.56,38.24,Mobile Payment,6,672
311,2019-04-14,01:21:03,5,78,5,10.41,52.05,Mobile Payment,4,0
312,2019-04-08,11:38:03,2,4,4,3.32,13.28,Mobile Payment,8,549
313,2019-04-07,05:38:23,5,60,5,12.87,64.35,Credit Card,3,0
313,2019-04-18,01:44:44,3,46,2,9.28,18.56,Cash,9,0
314,2019-04-23,00:09:29,4,91,1,4.54,4.54,Cash,5,91
315,2019-04-17,19:27:51,4,36,4,8.87,35.48,Credit Card,1,0
315,2019-04-21,01:02:14,4,92,2,11.42,22.84,Credit Card,6,0
316,2019-04-18,20:21:55,3,43,3,3.58,10.74,Mobile Payment,5,200
316,2019-04-26,09:27:29,5,75,4,14.09,56.36,Cash,4,200
317,2019-04-18,04:30:37,2,44,2,9.59,19.18,Mobile Payment,10,0
318,2019-04-12,05:00:25,3,83,4,7.23,28.92,Credit Card,10,0
319,2019-04-04,10:21:15,2,85,5,7.92,39.6,Cash,4,0
320,2019-04-13,15:29:21,1,15,4,9.62,38.48,Credit Card,7,0
321,2019-04-22,01:29:38,2,39,2,5.97,11.94,Cash,3,6
321,2019-04-14,09:15:43,4,29,5,9.74,48.7,Mobile Payment,4,6
322,2019-04-14,00:59:02,4,15,1,3.68,3.68,Cash,4,187
323,2019-04-04,00:28:19,5,95,5,5.26,26.3,Credit Card,6,0
324,2019-04-21,08:20:39,1,42,1,11.64,11.64,Mobile Payment,6,621
325,2019-04-19,21:16:27,1,48,5,9.72,48.6,Mobile Payment,7,329
325,2019-04-06,23:29:02,5,77,5,13.89,69.45,Credit Card,5,329
326,2019-04-19,13:44:01,2,77,1,5.19,5.19,Credit Card,8,0
326,2019-04-20,06:48:19,2,33,2,14.28,28.56,Mobile Payment,10,0
327,2019-04-05,08:48:23,2,99,1,11.81,11.81,Mobile Payment,7,745
327,2019-04-05,06:47:29,1,79,4,11.69,46.76,Cash,3,745
328,2019-04-09,03:48:36,1,94,2,4.44,8.88,Cash,8,0
328,2019-04-14,18:56:26,2,26,5,4.26,21.3,Mobile Payment,9,0
329,2019-04-24,16:58:01,1,6,4,7.12,28.48,Cash,6,0
329,2019-04-24,04:13:07,5,34,3,9.03,27.09,Cash,7,0
330,2019-04-12,23:51:02,3,35,5,10.01,50.05,Credit Card,9,479
331,2019-04-12,18:31:39,5,29,3,7.46,22.38,Mobile Payment,9,0
332,2019-04-16,05:37:12,3,28,1,7.34,7.34,Mobile Payment,2,186
333,2019-04-16,03:11:09,3,88,3,9.24,27.72,Credit Card,2,6
334,2019-04-07,19:29:31,4,50,1,6.79,6.79,Credit Card,1,0
334,2019-04-09,09:55:32,2,57,1,8.01,8.01,Cash,7,0
335,2019-04-01,17:58:23,2,98,3,13.88,41.64,Credit Card,5,0
336,2019-04-29,01:49:56,3,38,4,6.85,27.4,Credit Card,2,315
336,2019-04-05,08:52:31,2,38,5,12.82,64.1,Credit Card,10,315
337,2019-04-30,07:17:56,1,85,4,11.45,45.8,Cash,8,301
338,2019-04-29,00:56:40,2,56,4,9.65,38.6,Mobile Payment,2,0
339,2019-04-17,14:54:01,4,28,1,3.03,3.03,Credit Card,8,594
340,2019-04-09,10:03:47,5,46,2,14.06,28.12,Credit Card,2,0
340,2019-04-14,08:52:22,2,10,3,4.05,12.15,Cash,3,0
341,2019-04-08,01:46:45,5,86,5,11.73,58.65,Cash,6,0
341,2019-04-24,18:10:56,2,60,4,8.12,32.48,Cash,4,0
342,2019-04-14,09:55:05,3,6,2,10.06,20.12,Mobile Payment,7,355
343,2019-04-28,03:15:25,4,65,5,4.66,23.3,Cash,3,771
344,2019-04-26,02:35:55,5,70,3,12.86,38.58,Cash,4,0
345,2019-04-18,05:53:18,4,40,1,4.76,4.76,Cash,8,0
345,2019-04-07,20:50:59,2,39,4,4.32,17.28,Mobile Payment,3,0
